row_id,suffix3,label,n_wrong_of_20,n_models_ever_wrong,n_chars,n_tokens,wrong_CharBiRNN,wrong_CharBiGRU,wrong_CharBiLSTM,wrong_CharTransformer,ends_listed_suffix,unseen_tokens,all_tokens_unseen
1559,ani,1,0,0,14,3,0,0,0,0,True,0,False
1560,tin,1,0,0,12,2,0,0,0,0,False,0,False
1561,rus,1,0,0,22,3,0,0,0,0,False,0,False
1562,agi,1,0,0,20,3,0,0,0,0,False,0,False
1563,lla,1,0,0,14,2,0,0,0,0,False,1,False
1564,gia,1,0,0,30,4,0,0,0,0,False,0,False
1565,nik,1,0,0,28,4,0,0,0,0,False,1,False
1566,tha,1,0,0,13,2,0,0,0,0,False,0,False
1567,ela,1,0,0,20,3,0,0,0,0,False,1,False
1568,umo,1,0,0,21,3,0,0,0,0,False,1,False
1569,zie,1,0,0,23,4,0,0,0,0,False,1,False
1570,ael,1,0,0,21,3,0,0,0,0,False,1,False
1571,i a,1,0,0,26,4,0,0,0,0,False,0,False
1572,tri,1,0,0,24,3,0,0,0,0,False,0,False
1573,par,1,0,0,25,3,0,0,0,0,False,0,False
1574,yah,1,0,0,24,3,0,0,0,0,True,2,False
1575,yah,1,0,0,18,2,0,0,0,0,True,0,False
1576,iqi,1,0,0,22,3,0,0,0,0,False,2,False
1577,ing,1,0,0,26,3,0,0,0,0,False,1,False
1578,rba,1,0,0,24,3,0,0,0,0,False,1,False
1579,nia,1,0,0,14,2,0,0,0,0,False,0,False
1580,tri,1,0,0,21,3,0,0,0,0,False,0,False
1581,gea,1,0,0,24,4,0,0,0,0,False,2,False
1582,ari,1,0,0,24,3,0,0,0,0,False,0,False
1583,wan,1,0,0,24,3,0,0,0,0,True,0,False
1584,ing,1,0,0,31,4,0,0,0,0,False,0,False
1585,ing,1,0,0,28,3,0,0,0,0,False,0,False
1586,ggu,0,12,4,20,3,5,2,3,2,False,0,False
1587,ora,1,0,0,24,3,0,0,0,0,False,0,False
1588,aja,0,0,0,18,3,0,0,0,0,False,0,False
1589,nto,0,0,0,23,3,0,0,0,0,True,0,False
1590,lah,0,0,0,24,3,0,0,0,0,True,0,False
1591,ana,0,0,0,19,3,0,0,0,0,False,0,False
1592,mri,0,0,0,24,3,0,0,0,0,False,2,False
1593,eza,0,0,0,20,3,0,0,0,0,False,0,False
1594,tra,0,0,0,20,3,0,0,0,0,False,0,False
1595,eta,1,0,0,23,4,0,0,0,0,False,0,False
1596,han,0,0,0,26,4,0,0,0,0,False,0,False
1597,dya,0,0,0,23,3,0,0,0,0,False,0,False
1598,dya,0,0,0,21,3,0,0,0,0,False,0,False
1599,ina,1,0,0,21,3,0,0,0,0,False,0,False
1600,hap,1,0,0,30,4,0,0,0,0,False,0,False
1601,tyo,0,0,0,21,3,0,0,0,0,False,0,False
1602,ana,1,0,0,19,3,0,0,0,0,False,0,False
1603,tra,0,0,0,15,3,0,0,0,0,False,0,False
1604,ola,1,0,0,15,3,0,0,0,0,False,0,False
1605,nti,1,0,0,15,2,0,0,0,0,True,1,False
1606,sya,1,1,1,13,2,0,0,0,1,False,0,False
1607,lia,1,0,0,17,3,0,0,0,0,False,0,False
1608,ani,1,0,0,15,2,0,0,0,0,True,0,False
1609,adi,1,1,1,23,4,0,0,0,1,True,0,False
1610,ila,1,2,2,20,3,0,1,1,0,False,0,False
1611,tri,1,0,0,16,2,0,0,0,0,False,1,False
1612,ati,1,0,0,16,2,0,0,0,0,True,0,False
1613,isa,1,0,0,30,4,0,0,0,0,False,1,False
1614,lia,1,0,0,13,2,0,0,0,0,False,0,False
1615,ung,1,0,0,24,3,0,0,0,0,False,0,False
1616,nti,1,0,0,27,3,0,0,0,0,False,0,False
1617,tri,1,0,0,21,3,0,0,0,0,False,0,False
1618,rto,1,0,0,21,3,0,0,0,0,True,0,False
1619,sna,1,0,0,19,3,0,0,0,0,False,0,False
1620,rko,0,0,0,17,2,0,0,0,0,False,0,False
1621,rat,1,0,0,30,4,0,0,0,0,False,1,False
1622,ayu,1,0,0,21,4,0,0,0,0,False,0,False
1623,iwi,1,0,0,24,4,0,0,0,0,False,0,False
1624,nda,1,0,0,20,3,0,0,0,0,False,0,False
1625,hra,1,0,0,21,3,0,0,0,0,False,0,False
1626,nia,1,1,1,20,3,0,0,1,0,False,0,False
1627,a r,1,0,0,17,3,0,0,0,0,False,0,False
1628,ani,1,0,0,17,2,0,0,0,0,True,0,False
1629,nda,1,0,0,20,3,0,0,0,0,False,0,False
1630,yah,1,0,0,20,2,0,0,0,0,True,1,False
1631,odo,0,0,0,16,2,0,0,0,0,False,0,False
1632,tan,1,0,0,26,3,0,0,0,0,False,1,False
1633,ewi,1,0,0,19,3,0,0,0,0,False,0,False
1634,hra,1,0,0,19,3,0,0,0,0,False,0,False
1635,ini,1,0,0,22,3,0,0,0,0,False,0,False
1636,ari,1,0,0,21,3,0,0,0,0,False,0,False
1637,ari,1,0,0,18,3,0,0,0,0,False,0,False
1638,iwu,1,0,0,19,3,0,0,0,0,False,1,False
1639,ari,1,0,0,23,3,0,0,0,0,False,0,False
1640,ani,1,0,0,20,3,0,0,0,0,True,0,False
1641,don,1,0,0,22,3,0,0,0,0,False,1,False
1642,ani,1,0,0,17,3,0,0,0,0,True,0,False
1643,ina,1,0,0,15,2,0,0,0,0,False,0,False
1644,rum,1,0,0,20,2,0,0,0,0,False,0,False
1645,han,0,0,0,23,3,0,0,0,0,False,0,False
1646,ita,1,0,0,18,3,0,0,0,0,True,0,False
1647,zha,1,5,2,28,4,0,3,2,0,False,2,False
1648,ani,1,0,0,13,2,0,0,0,0,True,0,False
1649,tak,0,12,4,17,2,2,3,4,3,False,0,False
1650,gka,0,0,0,20,3,0,0,0,0,False,1,False
1651,ury,1,0,0,28,3,0,0,0,0,False,2,False
1652,sih,1,0,0,23,3,0,0,0,0,True,0,False
1653,tya,0,2,1,19,3,2,0,0,0,False,1,False
1654,jri,0,0,0,11,2,0,0,0,0,False,1,False
1655,ari,1,0,0,13,2,0,0,0,0,False,1,False
1656,ito,1,1,1,18,3,0,0,0,1,False,0,False
1657,ifa,1,0,0,17,3,0,0,0,0,False,0,False
1658,iza,1,0,0,15,3,0,0,0,0,False,0,False
1659,han,1,1,1,14,2,0,1,0,0,False,1,False
1660,ari,1,0,0,30,4,0,0,0,0,False,0,False
1661,rah,1,0,0,23,3,0,0,0,0,True,0,False
1662,ina,1,0,0,15,2,0,0,0,0,False,1,False
1663,mah,1,0,0,17,2,0,0,0,0,True,0,False
1664,yah,1,0,0,21,3,0,0,0,0,True,0,False
1665,nti,1,0,0,27,3,0,0,0,0,False,1,False
1666,tri,1,0,0,23,3,0,0,0,0,False,1,False
1667,fid,0,18,4,20,3,5,3,5,5,False,0,False
1668,ida,1,0,0,21,3,0,0,0,0,False,0,False
1669,ati,1,0,0,16,2,0,0,0,0,True,0,False
1670,uti,1,0,0,28,3,0,0,0,0,False,1,False
1671,lia,1,0,0,20,3,0,0,0,0,False,0,False
1672,nur,1,0,0,22,3,0,0,0,0,False,0,False
1673,dar,1,0,0,21,3,0,0,0,0,False,0,False
1674,ita,1,0,0,14,2,0,0,0,0,True,0,False
1675,tri,1,0,0,13,2,0,0,0,0,False,0,False
1676,ono,1,0,0,21,3,0,0,0,0,True,0,False
1677,ela,1,0,0,20,3,0,0,0,0,False,1,False
1678,ila,1,0,0,23,3,0,0,0,0,False,0,False
1679,ana,1,0,0,17,2,0,0,0,0,False,0,False
1680,ari,1,0,0,24,3,0,0,0,0,False,0,False
1681,ani,1,0,0,13,2,0,0,0,0,True,1,False
1682,ief,0,0,0,16,3,0,0,0,0,False,0,False
1683,iya,1,0,0,12,2,0,0,0,0,False,0,False
1684,hra,1,0,0,14,3,0,0,0,0,False,0,False
1685,ani,1,0,0,12,2,0,0,0,0,True,0,False
1686,yah,1,0,0,14,2,0,0,0,0,True,0,False
1687,ani,1,0,0,19,3,0,0,0,0,True,0,False
1688,nti,1,0,0,15,2,0,0,0,0,True,0,False
1689,lah,1,0,0,19,3,0,0,0,0,True,0,False
1690,lah,1,0,0,17,2,0,0,0,0,True,1,False
1691,ati,1,0,0,15,2,0,0,0,0,True,0,False
1692,ari,1,0,0,18,3,0,0,0,0,False,0,False
1693,ong,1,0,0,27,3,0,0,0,0,False,0,False
1694,lia,1,0,0,17,3,0,0,0,0,False,0,False
1695,lia,1,0,0,18,3,0,0,0,0,False,0,False
1696,tri,1,0,0,14,2,0,0,0,0,False,0,False
1697,ani,1,0,0,21,3,0,0,0,0,True,0,False
1698,lia,1,0,0,15,3,0,0,0,0,False,0,False
1699,iwi,1,0,0,20,3,0,0,0,0,False,0,False
1700,ani,1,0,0,20,3,0,0,0,0,True,0,False
1701,yah,1,0,0,19,3,0,0,0,0,True,0,False
1702,hri,1,0,0,12,2,0,0,0,0,False,0,False
1703,ani,1,0,0,20,3,0,0,0,0,True,0,False
1704,ati,1,0,0,15,2,0,0,0,0,True,0,False
1705,ati,1,0,0,16,2,0,0,0,0,True,0,False
1706,yah,1,0,0,17,2,0,0,0,0,True,1,False
1707,nto,1,0,0,23,3,0,0,0,0,True,0,False
1708,kia,1,0,0,19,3,0,0,0,0,False,0,False
1709,ani,1,0,0,14,2,0,0,0,0,True,0,False
1710,ana,1,0,0,27,4,0,0,0,0,False,0,False
1711,ani,1,0,0,16,2,0,0,0,0,True,0,False
1712,man,1,0,0,21,3,0,0,0,0,True,0,False
1713,ayu,1,0,0,18,3,0,0,0,0,False,0,False
1714,mah,1,0,0,14,2,0,0,0,0,True,1,False
1715,yas,1,0,0,24,2,0,0,0,0,False,1,False
1716,ana,0,0,0,20,3,0,0,0,0,False,0,False
1717,ita,1,0,0,22,3,0,0,0,0,True,0,False
1718,fia,1,0,0,13,2,0,0,0,0,False,0,False
1719,rus,1,6,2,25,4,0,4,2,0,False,1,False
1720,any,1,0,0,19,3,0,0,0,0,False,1,False
1721,'ah,1,0,0,16,3,0,0,0,0,True,0,False
1722,rba,1,0,0,19,3,0,0,0,0,False,0,False
1723,afi,1,0,0,21,3,0,0,0,0,False,2,False
1724,ali,1,0,0,28,4,0,0,0,0,False,2,False
1725,ana,1,0,0,23,3,0,0,0,0,False,0,False
1726,man,0,0,0,18,3,0,0,0,0,True,0,False
1727,hma,1,0,0,18,3,0,0,0,0,False,0,False
1728,isa,1,0,0,18,2,0,0,0,0,False,0,False
1729,ini,1,0,0,17,3,0,0,0,0,False,0,False
1730,hra,1,0,0,21,3,0,0,0,0,False,0,False
1731,hra,1,0,0,21,3,0,0,0,0,False,0,False
1732,lla,1,0,0,25,3,0,0,0,0,False,1,False
1733,hra,1,0,0,20,3,0,0,0,0,False,0,False
1734,zky,1,0,0,17,3,0,0,0,0,False,0,False
1735,any,1,0,0,18,3,0,0,0,0,False,0,False
1736,ani,1,0,0,18,3,0,0,0,0,True,0,False
1737,wan,1,0,0,24,3,0,0,0,0,True,1,False
1738,qis,1,0,0,13,2,0,0,0,0,False,0,False
1739,aty,1,0,0,23,3,0,0,0,0,False,0,False
1740,ani,1,0,0,20,3,0,0,0,0,True,0,False
1741,ari,1,0,0,16,3,0,0,0,0,False,0,False
1742,ari,1,0,0,22,3,0,0,0,0,False,0,False
1743,ani,1,0,0,17,3,0,0,0,0,True,0,False
1744,tri,1,0,0,23,4,0,0,0,0,False,0,False
1745,aya,1,0,0,15,3,0,0,0,0,False,0,False
1746,ani,1,0,0,24,3,0,0,0,0,True,1,False
1747,iba,1,0,0,24,3,0,0,0,0,False,0,False
1748,nah,1,0,0,14,2,0,0,0,0,True,0,False
1749,iha,1,0,0,19,3,0,0,0,0,False,1,False
1750,yah,1,0,0,16,2,0,0,0,0,True,0,False
1751,ana,1,0,0,23,3,0,0,0,0,False,0,False
1752,tri,1,0,0,20,3,0,0,0,0,False,0,False
1753,tri,1,0,0,18,3,0,0,0,0,False,0,False
1754,ani,1,0,0,23,3,0,0,0,0,True,0,False
1755,nti,1,0,0,16,2,0,0,0,0,False,1,False
1756,uti,1,0,0,25,4,0,0,0,0,False,1,False
1757,iah,1,0,0,26,4,0,0,0,0,True,0,False
1758,ata,1,0,0,18,3,0,0,0,0,False,0,False
1759,roh,1,0,0,17,2,0,0,0,0,False,0,False
1760,adi,1,0,0,22,3,0,0,0,0,True,0,False
1761,ari,1,0,0,18,3,0,0,0,0,False,0,False
1762,zah,1,0,0,21,3,0,0,0,0,True,1,False
1763,lia,1,0,0,19,3,0,0,0,0,False,0,False
1764,ani,1,0,0,22,3,0,0,0,0,True,1,False
1765,lia,1,0,0,16,3,0,0,0,0,False,0,False
1766,yat,1,0,0,27,4,0,0,0,0,False,1,False
1767,iah,1,0,0,19,3,0,0,0,0,True,0,False
1768,ila,1,0,0,16,2,0,0,0,0,False,1,False
1769,ira,1,0,0,25,3,0,0,0,0,False,1,False
1770,lya,1,0,0,17,2,0,0,0,0,False,1,False
1771, dj,1,0,0,20,4,0,0,0,0,False,0,False
1772,ana,1,0,0,13,2,0,0,0,0,False,0,False
1773,nti,1,0,0,16,2,0,0,0,0,False,0,False
1774,tri,1,0,0,14,2,0,0,0,0,False,0,False
1775,yat,1,0,0,27,3,0,0,0,0,False,0,False
1776,gar,1,0,0,24,3,0,0,0,0,False,0,False
1777,ira,1,0,0,24,3,0,0,0,0,False,0,False
1778,oko,1,0,0,23,3,0,0,0,0,False,0,False
1779,lah,1,0,0,22,3,0,0,0,0,True,1,False
1780,kia,1,0,0,13,2,0,0,0,0,False,0,False
1781,ind,1,0,0,21,3,0,0,0,0,False,1,False
1782,iah,1,0,0,25,3,0,0,0,0,True,1,False
1783,uni,1,0,0,18,3,0,0,0,0,False,0,False
1784,wan,1,0,0,20,3,0,0,0,0,True,0,False
1785,sta,1,0,0,21,3,0,0,0,0,False,1,False
1786,nty,1,0,0,21,3,0,0,0,0,False,0,False
1787,yas,1,0,0,20,2,0,0,0,0,False,0,False
1788,sih,1,0,0,19,2,0,0,0,0,True,0,False
1789,bis,1,0,0,18,3,0,0,0,0,False,0,False
1790,ati,1,0,0,22,3,0,0,0,0,True,0,False
1791,iis,1,0,0,21,3,0,0,0,0,False,2,False
1792,ani,1,0,0,21,3,0,0,0,0,True,1,False
1793,lla,1,0,0,14,2,0,0,0,0,False,0,False
1794,aqi,0,1,1,15,2,0,0,0,1,False,1,False
1795,lia,1,0,0,12,2,0,0,0,0,False,1,False
1796,azi,0,1,1,20,3,0,1,0,0,False,0,False
1797,ani,0,0,0,18,2,0,0,0,0,True,1,False
1798,ani,1,0,0,14,2,0,0,0,0,True,0,False
1799,man,0,4,2,25,3,1,0,0,3,True,0,False
1800,saw,1,0,0,30,5,0,0,0,0,False,4,False
1801,ana,0,0,0,20,3,0,0,0,0,False,0,False
1802,ati,0,0,0,22,3,0,0,0,0,True,1,False
1803,kti,0,0,0,21,3,0,0,0,0,False,0,False
1804,ulo,0,0,0,29,4,0,0,0,0,False,1,False
1805,atm,0,0,0,30,4,0,0,0,0,False,1,False
1806,nto,0,0,0,25,3,0,0,0,0,True,0,False
1807,lih,0,0,0,24,3,0,0,0,0,False,0,False
1808,ana,0,0,0,21,3,0,0,0,0,False,0,False
1809,stu,0,0,0,27,3,0,0,0,0,False,0,False
1810,ian,1,0,0,18,3,0,0,0,0,False,0,False
1811,ith,1,1,1,25,3,1,0,0,0,False,2,False
1812,tha,1,0,0,29,3,0,0,0,0,False,2,False
1813,sar,1,0,0,18,3,0,0,0,0,False,2,False
1814,i k,1,0,0,30,5,0,0,0,0,False,1,False
1815,ana,0,0,0,13,2,0,0,0,0,False,1,False
1816,iah,1,0,0,15,2,0,0,0,0,True,1,False
1817,iwi,1,0,0,15,2,0,0,0,0,False,1,False
1818,wan,0,0,0,15,2,0,0,0,0,True,0,False
1819,iqi,0,0,0,17,3,0,0,0,0,False,0,False
1820,eng,1,0,0,27,4,0,0,0,0,False,1,False
1821,tin,1,0,0,23,3,0,0,0,0,False,0,False
1822,ari,1,0,0,15,2,0,0,0,0,False,0,False
1823,ila,1,0,0,24,3,0,0,0,0,False,0,False
1824,ari,1,0,0,18,2,0,0,0,0,False,0,False
1825,iah,1,0,0,19,3,0,0,0,0,True,0,False
1826,ila,1,0,0,20,3,0,0,0,0,False,0,False
1827,ang,1,18,4,27,3,5,5,3,5,False,0,False
1828,ade,1,0,0,24,3,0,0,0,0,False,1,False
1829,pra,0,0,0,30,4,0,0,0,0,False,0,False
1830,usa,0,0,0,25,4,0,0,0,0,False,0,False
1831,ita,1,0,0,18,2,0,0,0,0,True,1,False
1832,ani,1,0,0,22,3,0,0,0,0,True,0,False
1833,hah,1,0,0,27,3,0,0,0,0,True,0,False
1834,via,1,0,0,16,2,0,0,0,0,False,0,False
1835,nin,1,0,0,26,3,0,0,0,0,False,1,False
1836,lik,1,0,0,22,3,0,0,0,0,False,0,False
1837,lem,1,0,0,16,2,0,0,0,0,False,1,False
1838,lon,0,0,0,25,3,0,0,0,0,False,0,False
1839,ani,1,0,0,18,2,0,0,0,0,True,2,True
1840,hmi,0,0,0,28,4,0,0,0,0,False,1,False
1841,wan,0,2,2,20,3,0,0,1,1,True,2,False
1842,nti,1,0,0,21,3,0,0,0,0,True,1,False
1843,tia,1,0,0,27,3,0,0,0,0,False,2,False
1844,sir,1,0,0,20,3,0,0,0,0,False,1,False
1845,ina,1,0,0,24,3,0,0,0,0,False,2,False
1846,lah,0,0,0,22,3,0,0,0,0,True,2,False
1847,ali,1,2,2,23,3,1,1,0,0,False,0,False
1848,adi,0,0,0,11,2,0,0,0,0,True,0,False
1849,ila,1,0,0,5,1,0,0,0,0,False,0,False
1850,lah,0,15,4,20,3,3,4,3,5,True,0,False
1851,nov,1,1,1,22,3,0,0,1,0,False,1,False
1852,ura,1,1,1,13,2,1,0,0,0,False,1,False
1853,ika,0,8,3,20,3,2,0,1,5,True,0,False
1854,rls,1,0,0,20,3,0,0,0,0,False,2,False
1855,dha,1,13,4,21,4,2,4,3,4,False,0,False
1856,ina,1,0,0,16,3,0,0,0,0,False,0,False
1857,lah,0,3,3,27,3,1,0,1,1,True,0,False
1858,him,0,15,4,12,2,3,2,5,5,False,0,False
1859,ani,1,0,0,20,3,0,0,0,0,True,0,False
1860,tri,1,0,0,27,4,0,0,0,0,False,0,False
1861,lly,1,0,0,26,4,0,0,0,0,False,0,False
1862,lla,1,0,0,21,3,0,0,0,0,False,0,False
1863,kti,0,18,4,12,2,4,5,4,5,False,0,False
1864,ani,1,0,0,17,2,0,0,0,0,True,0,False
1865,rif,0,7,3,24,3,2,0,3,2,False,2,False
1866,wan,1,0,0,21,3,0,0,0,0,True,1,False
1867,owo,0,0,0,16,3,0,0,0,0,False,0,False
1868,dan,0,0,0,18,3,0,0,0,0,False,1,False
1869,ama,0,0,0,13,2,0,0,0,0,False,1,False
1870,sah,0,0,0,16,2,0,0,0,0,True,1,False
1871,yuk,0,0,0,29,3,0,0,0,0,False,2,False
1872,dzi,0,0,0,20,3,0,0,0,0,False,0,False
1873,yah,0,0,0,14,2,0,0,0,0,True,0,False
1874,iar,0,0,0,16,2,0,0,0,0,False,0,False
1875,ita,1,0,0,30,4,0,0,0,0,True,1,False
1876,tyo,0,0,0,21,3,0,0,0,0,False,0,False
1877,ang,0,0,0,20,3,0,0,0,0,False,1,False
1878,yfa,0,0,0,17,3,0,0,0,0,False,2,False
1879,ero,0,0,0,18,3,0,0,0,0,False,1,False
1880,nda,1,0,0,22,3,0,0,0,0,False,1,False
1881,ana,0,0,0,13,2,0,0,0,0,False,0,False
1882,ari,1,0,0,26,3,0,0,0,0,False,0,False
1883,ala,1,5,2,20,3,1,0,0,4,False,1,False
1884,ani,0,0,0,21,3,0,0,0,0,True,0,False
1885,rwo,1,5,3,23,2,2,2,1,0,False,1,False
1886,hap,0,0,0,19,3,0,0,0,0,False,0,False
1887,kar,0,0,0,12,2,0,0,0,0,False,0,False
1888,aha,0,0,0,20,3,0,0,0,0,False,0,False
1889,isa,1,0,0,25,3,0,0,0,0,False,1,False
1890,tra,0,0,0,22,3,0,0,0,0,False,0,False
1891,nti,1,0,0,8,1,0,0,0,0,False,0,False
1892,ono,0,0,0,22,3,0,0,0,0,True,0,False
1893,nto,0,0,0,18,1,0,0,0,0,True,1,True
1894,ino,0,0,0,16,2,0,0,0,0,False,0,False
1895,ifa,1,0,0,24,3,0,0,0,0,False,2,False
1896,ama,0,0,0,20,3,0,0,0,0,False,0,False
1897,nto,0,0,0,23,3,0,0,0,0,True,0,False
1898,hyo,0,0,0,21,4,0,0,0,0,False,0,False
1899,him,0,0,0,23,3,0,0,0,0,False,0,False
1900,oho,0,0,0,12,2,0,0,0,0,False,0,False
1901,suf,0,0,0,10,2,0,0,0,0,False,0,False
1902,ari,0,0,0,18,3,0,0,0,0,False,1,False
1903,yan,0,0,0,20,3,0,0,0,0,False,0,False
1904,ola,1,0,0,23,3,0,0,0,0,False,2,False
1905,loh,0,1,1,24,3,0,0,0,1,False,0,False
1906,wan,0,0,0,21,3,0,0,0,0,True,1,False
1907,oho,1,20,4,20,3,5,5,5,5,False,0,False
1908,fat,0,0,0,17,3,0,0,0,0,False,0,False
1909,yah,0,0,0,17,2,0,0,0,0,True,2,True
1910,man,0,0,0,13,2,0,0,0,0,True,0,False
1911,tra,0,0,0,18,3,0,0,0,0,False,0,False
1912,zky,0,0,0,21,3,0,0,0,0,False,2,False
1913,nah,1,0,0,20,3,0,0,0,0,True,1,False
1914,nto,0,0,0,16,3,0,0,0,0,True,1,False
1915,ama,0,0,0,17,3,0,0,0,0,False,0,False
1916,nto,0,0,0,14,2,0,0,0,0,True,1,False
1917,ria,0,2,1,20,3,2,0,0,0,False,1,False
1918,lla,0,0,0,22,3,0,0,0,0,False,1,False
1919,aus,0,0,0,20,3,0,0,0,0,False,0,False
1920,tna,0,0,0,20,3,0,0,0,0,False,0,False
1921,nto,0,0,0,12,2,0,0,0,0,True,0,False
1922,tra,0,0,0,18,3,0,0,0,0,False,0,False
1923,nga,1,0,0,25,3,0,0,0,0,False,1,False
1924,iah,1,0,0,14,2,0,0,0,0,True,2,True
1925,mil,0,0,0,26,4,0,0,0,0,False,2,False
1926,zky,0,0,0,21,2,0,0,0,0,False,2,True
1927,lia,0,0,0,17,3,0,0,0,0,False,0,False
1928,kam,0,0,0,20,3,0,0,0,0,False,0,False
1929,rio,0,0,0,26,3,0,0,0,0,False,0,False
1930,aan,0,0,0,20,3,0,0,0,0,False,0,False
1931,ama,0,0,0,21,3,0,0,0,0,False,0,False
1932,ana,0,0,0,13,2,0,0,0,0,False,0,False
1933,ama,0,0,0,14,2,0,0,0,0,False,0,False
1934,lah,0,0,0,21,3,0,0,0,0,True,0,False
1935,eni,0,0,0,21,3,0,0,0,0,False,0,False
1936,nto,0,0,0,20,3,0,0,0,0,True,0,False
1937,tra,0,0,0,13,2,0,0,0,0,False,0,False
1938,adi,0,0,0,21,3,0,0,0,0,True,0,False
1939,tya,0,0,0,21,3,0,0,0,0,False,0,False
1940,yah,0,0,0,17,2,0,0,0,0,True,0,False
1941,ian,0,0,0,23,3,0,0,0,0,False,1,False
1942,wan,0,0,0,19,3,0,0,0,0,True,0,False
1943,lya,1,14,4,13,2,5,3,3,3,False,0,False
1944,ams,0,0,0,29,5,0,0,0,0,False,1,False
1945,oga,0,0,0,13,2,0,0,0,0,False,0,False
1946,tor,0,2,1,30,4,0,0,0,2,False,2,False
1947,ani,1,0,0,21,3,0,0,0,0,True,0,False
1948,uzi,0,0,0,17,2,0,0,0,0,False,1,False
1949,apu,0,3,3,30,4,1,1,0,1,False,0,False
1950,nto,0,0,0,14,2,0,0,0,0,True,0,False
1951,wan,0,0,0,18,3,0,0,0,0,True,0,False
1952,yah,0,0,0,19,3,0,0,0,0,True,0,False
1953,tro,0,0,0,14,3,0,0,0,0,False,0,False
1954,dry,0,0,0,18,3,0,0,0,0,False,0,False
1955,odo,0,0,0,14,2,0,0,0,0,False,0,False
1956,dhi,0,0,0,17,3,0,0,0,0,False,0,False
1957,ana,0,0,0,19,3,0,0,0,0,False,0,False
1958,tra,0,0,0,12,2,0,0,0,0,False,0,False
1959,aji,0,0,0,12,2,0,0,0,0,True,0,False
1960,ana,1,4,3,13,2,1,2,1,0,False,0,False
1961,yas,0,20,4,21,3,5,5,5,5,False,0,False
1962,kha,1,0,0,17,3,0,0,0,0,False,0,False
1963,tra,0,0,0,15,2,0,0,0,0,False,0,False
1964,ana,1,0,0,23,3,0,0,0,0,False,1,False
1965,oro,0,0,0,27,3,0,0,0,0,False,1,False
1966,iar,0,0,0,23,3,0,0,0,0,False,1,False
1967,ril,1,0,0,19,3,0,0,0,0,False,1,False
1968,iko,0,0,0,5,1,0,0,0,0,False,0,False
1969,ara,0,0,0,29,4,0,0,0,0,False,0,False
1970,yah,0,0,0,12,2,0,0,0,0,True,0,False
1971,iya,0,4,2,16,3,2,2,0,0,False,1,False
1972,oga,1,3,3,19,3,1,1,0,1,False,0,False
1973,ono,1,4,3,20,3,1,2,1,0,True,0,False
1974,ika,1,0,0,13,3,0,0,0,0,True,0,False
1975,put,1,0,0,30,5,0,0,0,0,False,0,False
1976,oir,1,0,0,17,3,0,0,0,0,False,0,False
1977,lia,1,0,0,12,2,0,0,0,0,False,0,False
1978,adi,1,0,0,23,3,0,0,0,0,True,1,False
1979,nka,1,0,0,6,1,0,0,0,0,False,0,False
1980,ofa,0,1,1,19,3,0,0,0,1,False,2,False
1981,ayu,0,0,0,9,2,0,0,0,0,False,0,False
1982,nto,0,0,0,30,5,0,0,0,0,True,1,False
1983,san,0,0,0,10,2,0,0,0,0,False,1,False
1984,faz,0,0,0,25,4,0,0,0,0,False,1,False
1985,ezy,0,0,0,20,3,0,0,0,0,False,1,False
1986,jma,0,0,0,18,3,0,0,0,0,False,0,False
1987,fky,0,0,0,19,3,0,0,0,0,False,0,False
1988,ara,0,0,0,30,4,0,0,0,0,False,1,False
1989,dan,0,0,0,11,2,0,0,0,0,False,0,False
1990,tri,1,0,0,12,2,0,0,0,0,False,1,False
1991,kti,0,0,0,25,4,0,0,0,0,False,0,False
1992,lia,1,0,0,15,2,0,0,0,0,False,0,False
1993,ing,1,0,0,24,4,0,0,0,0,False,2,False
1994,ati,1,0,0,16,2,0,0,0,0,True,0,False
1995,lia,1,0,0,13,2,0,0,0,0,False,1,False
1996,tri,1,0,0,18,3,0,0,0,0,False,1,False
1997,yan,0,0,0,23,3,0,0,0,0,False,2,False
1998,tri,1,0,0,13,2,0,0,0,0,False,0,False
1999,ska,1,0,0,18,2,0,0,0,0,False,0,False
2000,eno,0,0,0,10,2,0,0,0,0,False,0,False
2001,ang,0,8,4,27,3,1,1,2,4,False,0,False
2002,anu,0,0,0,20,4,0,0,0,0,False,0,False
2003,tra,0,0,0,16,3,0,0,0,0,False,0,False
2004,wan,0,0,0,22,3,0,0,0,0,True,0,False
2005,ian,0,0,0,26,4,0,0,0,0,False,0,False
2006,uma,0,0,0,25,3,0,0,0,0,False,1,False
2007,faa,1,10,3,24,3,0,1,4,5,False,2,False
2008,han,0,0,0,18,3,0,0,0,0,False,0,False
2009,ama,0,1,1,14,2,0,0,1,0,False,1,False
2010,gsa,0,0,0,24,3,0,0,0,0,False,1,False
2011,man,0,0,0,11,2,0,0,0,0,True,0,False
2012,aki,0,0,0,20,3,0,0,0,0,False,0,False
2013,aqi,0,0,0,19,3,0,0,0,0,False,0,False
2014,han,0,0,0,20,3,0,0,0,0,False,0,False
2015,yad,0,0,0,12,2,0,0,0,0,False,0,False
2016,tra,0,0,0,27,4,0,0,0,0,False,1,False
2017,rio,0,0,0,19,3,0,0,0,0,False,0,False
2018,kir,1,13,4,24,3,2,1,5,5,False,1,False
2019,omo,0,0,0,20,3,0,0,0,0,False,0,False
2020,ahi,1,0,0,19,3,0,0,0,0,False,1,False
